"2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
-1.29688852834134,NA,0.642302347040276,0.919329614951936,NA,NA,1.86122232585158,NA,NA,NA,NA,NA,NA,NA,NA
-1.29688852834134,-0.382698544232864,NA,0.559194166666779,0.725410527413774,1.39027597040176,NA,1.0301405221166,0.75311325420494,0.614599620249111,NA,NA,NA,NA,NA
-0.41040127102403,-0.632023085353357,NA,1.14095142928126,2.19365504734557,NA,2.69230412958656,NA,1.63960051152225,NA,NA,NA,NA,NA,NA
NA,0.365275079128617,1.16865415607243,1.00243779532543,1.30716779002826,1.47338415077525,1.27946506323709,NA,NA,NA,NA,NA,NA,NA,NA
-0.742833992518021,NA,NA,0.642302347040276,1.00243779532543,NA,NA,0.75311325420494,NA,-0.0502658227388723,NA,NA,NA,NA,NA
-0.715131265726855,0.0882478112169574,NA,1.33487051681943,NA,2.52608776883956,NA,1.94433050622508,1.58419505793992,1.30716779002826,NA,NA,NA,NA,NA
NA,0.365275079128617,0.670005073831442,NA,NA,1.58419505793992,NA,NA,1.1132487024901,0.531491439875613,NA,NA,NA,NA,NA
NA,-1.54621306946183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-2.12797033207632,NA,NA,0.337572352337451,0.337572352337451,0.0328423576346255,NA,NA,NA,NA,NA,NA,NA,NA
NA,-1.85094306416466,-0.715131265726855,-0.382698544232864,0.254464171963953,0.559194166666779,0.392977805919783,0.254464171963953,NA,NA,NA,NA,NA,NA,NA
NA,-1.87864579095583,-0.798239446100353,-0.576617631771025,0.226761445172787,0.503788713084447,0.836221434578438,0.559194166666779,NA,0.199058718381621,NA,NA,NA,NA,NA
NA,-1.37999670871484,-0.632023085353357,-0.105671276321204,0.531491439875613,NA,0.586896893457945,0.697707800622608,-0.548914904979859,-0.493509451397528,NA,NA,NA,NA,NA
NA,-1.37999670871484,-0.188779456694702,NA,0.559194166666779,1.30716779002826,1.30716779002826,0.919329614951936,NA,NA,NA,NA,NA,NA,NA
NA,-1.29688852834134,-0.576617631771025,-0.13337400311237,0.448383259502115,0.75311325420494,0.836221434578438,0.697707800622608,0.559194166666779,NA,0.226761445172787,0.448383259502115,NA,NA,NA
NA,-1.85094306416466,-0.438103997815196,NA,0.836221434578438,NA,NA,0.448383259502115,0.670005073831442,NA,-0.521212178188693,NA,NA,NA,NA
NA,-1.407699435506,-0.576617631771025,NA,NA,NA,1.08554597569893,NA,NA,NA,NA,NA,NA,NA,NA
NA,-1.60161852304417,NA,-0.105671276321204,-0.438103997815196,0.947032341743102,NA,0.531491439875613,-0.13337400311237,NA,NA,NA,NA,NA,NA
NA,NA,-1.407699435506,-1.07526671401201,-0.354995817441698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-1.13067216759434,0.00513963084345959,-0.299590363859366,0.836221434578438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-1.43540216229717,-0.354995817441698,0.0882478112169574,NA,0.780815980996106,1.22405960965476,0.670005073831442,0.503788713084447,0.392977805919783,NA,NA,NA,NA,NA
NA,-0.936753080056183,0.199058718381621,0.503788713084447,1.22405960965476,1.63960051152225,1.99973595980741,1.47338415077525,1.16865415607243,0.115950538008123,NA,NA,NA,NA,NA
NA,-1.01986126042968,NA,0.780815980996106,1.52878960435759,1.77811414547808,1.99973595980741,NA,1.39027597040176,1.14095142928126,NA,NA,NA,NA,NA
NA,-1.37999670871484,NA,0.199058718381621,1.00243779532543,1.72270869189575,1.75041141868691,1.66730323831342,1.47338415077525,NA,NA,NA,NA,NA,NA
NA,-1.54621306946183,0.0882478112169574,0.254464171963953,1.1132487024901,1.61189778473108,1.69500596510458,1.58419505793992,1.55649233114875,1.08554597569893,NA,NA,NA,NA,NA
NA,-1.51851034267067,-0.161076729903536,0.309869625546285,0.75311325420494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-1.24148307475901,-0.105671276321204,0.00513963084345959,1.47338415077525,1.75041141868691,1.86122232585158,1.66730323831342,0.974735068534268,NA,NA,NA,NA,NA,NA
NA,-1.46310488908834,-0.327293090650532,NA,NA,1.47338415077525,1.50108687756642,0.725410527413774,0.670005073831442,0.448383259502115,NA,NA,NA,NA,NA
NA,-1.24148307475901,0.143653264799289,0.309869625546285,1.1132487024901,1.39027597040176,1.66730323831342,NA,NA,NA,NA,NA,NA,NA,NA
NA,-1.13067216759434,-0.0779685495300383,NA,0.670005073831442,NA,1.50108687756642,NA,1.00243779532543,NA,NA,NA,NA,NA,NA
NA,-1.37999670871484,-0.438103997815196,NA,0.642302347040276,0.780815980996106,0.725410527413774,0.808518707787272,0.559194166666779,NA,NA,NA,NA,NA,NA
NA,-1.24148307475901,NA,NA,1.22405960965476,1.63960051152225,NA,1.22405960965476,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0.161076729903536,NA,0.725410527413774,NA,1.39027597040176,0.919329614951936,NA,0.365275079128617,NA,NA,NA,NA,NA
NA,-1.407699435506,-0.493509451397528,-0.0502658227388723,0.614599620249111,1.14095142928126,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.15837489438551,-0.465806724606362,0.337572352337451,NA,1.39027597040176,0.919329614951936,0.503788713084447,0.337572352337451,NA,NA,NA,NA,NA
NA,NA,-1.29688852834134,-0.465806724606362,0.199058718381621,0.697707800622608,0.89162688816077,0.254464171963953,NA,0.143653264799289,NA,0.670005073831442,-0.881347626473851,NA,NA
NA,NA,-1.18607762117668,-0.604320358562191,0.503788713084447,0.780815980996106,1.0301405221166,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.43540216229717,-0.798239446100353,0.171355991590455,0.448383259502115,0.725410527413774,0.476085986293281,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,-0.299590363859366,0.448383259502115,0.697707800622608,1.22405960965476,0.808518707787272,0.725410527413774,0.254464171963953,NA,NA,NA,NA,NA
NA,NA,-1.4908076158795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.10296944080318,-0.548914904979859,-0.327293090650532,0.780815980996106,1.1132487024901,0.836221434578438,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.10296944080318,-0.853644899682685,-0.632023085353357,NA,1.0301405221166,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-2.07256487849399,-0.825942172891519,0.0605450844257915,0.614599620249111,NA,0.863924161369604,0.503788713084447,0.337572352337451,NA,NA,NA,NA,NA
NA,NA,-1.24148307475901,-0.41040127102403,0.392977805919783,0.476085986293281,1.16865415607243,0.697707800622608,0.75311325420494,0.282166898755119,0.0882478112169574,0.670005073831442,0.226761445172787,NA,NA
NA,NA,-1.4908076158795,-1.04756398722085,NA,0.0328423576346255,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.98945669812049,-1.4908076158795,-1.18607762117668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-1.13067216759434,-0.354995817441698,0.309869625546285,0.559194166666779,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.254464171963953,NA,1.80581687226925,NA,NA,1.39027597040176,NA,NA,NA,NA,NA,NA
