"animal_id","cap_year","birth_year","age","bs","status","status_cam","status_nocam","adult_density","pmdi_annual","pmdi_spring","pmdi_summer","pmdi_fall","pmdi_winter"
"270-2008-1-012",2010,2008,2.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-012",2011,2008,3.5,"dmp","Captured",1,1,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-012",2012,2008,4.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-012",2013,2008,5.5,"dmp","Captured",1,1,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-012",2014,2008,6.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-012",2015,2008,7.5,"dmp","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-012",2016,2008,8.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-012",2017,2008,9.5,"dmp","Nat Mortality",2,2,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-012",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-012",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-012",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-012",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-012",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-013",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-013",2009,2008,1.5,"dmp","Captured",1,1,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-013",2010,2008,2.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-013",2011,2008,3.5,"dmp","Captured",1,1,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-013",2012,2008,4.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-013",2013,2008,5.5,"dmp","Alive-Cuddy",1,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-013",2014,2008,6.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-013",2015,2008,7.5,"dmp","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-013",2016,2008,8.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-013",2017,2008,9.5,"dmp","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-013",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-013",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-013",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-013",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-013",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-014",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-014",2009,2008,1.5,"dmp","Captured",1,1,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-014",2010,2008,2.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-014",2011,2008,3.5,"dmp","Alive-Cuddy",1,0,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-014",2012,2008,4.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-014",2013,2008,5.5,"dmp","Captured",1,1,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-014",2014,2008,6.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-014",2015,2008,7.5,"dmp","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-014",2016,2008,8.5,"dmp","Alive-Cuddy",1,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-014",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-014",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-014",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-014",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-014",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-014",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-016",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-016",2009,2008,1.5,"dmp","not_detected",0,0,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-016",2010,2008,2.5,"dmp","not_detected",0,0,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-016",2011,2008,3.5,"dmp","not_detected",0,0,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-016",2012,2008,4.5,"dmp","not_detected",0,0,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-016",2013,2008,5.5,"dmp","not_detected",0,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-016",2014,2008,6.5,"dmp","not_detected",0,0,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-016",2015,2008,7.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-016",2016,2008,8.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-016",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-016",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-016",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-016",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-016",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-016",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-017",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-017",2009,2008,1.5,"dmp","Captured",1,1,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-017",2010,2008,2.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-017",2011,2008,3.5,"dmp","Captured",1,1,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-017",2012,2008,4.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-017",2013,2008,5.5,"dmp","Captured",1,1,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-017",2014,2008,6.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-017",2015,2008,7.5,"dmp","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-017",2016,2008,8.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-017",2017,2008,9.5,"dmp","Alive-Cuddy",1,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-017",2018,2008,10.5,"dmp","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-017",2019,2008,11.5,"dmp","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-017",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-017",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-017",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-018",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-018",2009,2008,1.5,"dmp","Captured",1,1,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-018",2010,2008,2.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-018",2011,2008,3.5,"dmp","not_detected",0,0,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-018",2012,2008,4.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-018",2013,2008,5.5,"dmp","Alive-Cuddy",1,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-018",2014,2008,6.5,"dmp","not_detected",0,0,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-018",2015,2008,7.5,"dmp","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-018",2016,2008,8.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-018",2017,2008,9.5,"dmp","Alive-Cuddy",1,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-018",2018,2008,10.5,"dmp","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-018",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-018",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-018",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-018",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-019",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-019",2009,2008,1.5,"dmp","Captured",1,1,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-019",2010,2008,2.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-019",2011,2008,3.5,"dmp","Alive-Cuddy",1,0,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-019",2012,2008,4.5,"dmp","Alive-Cuddy",1,0,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-019",2013,2008,5.5,"dmp","Alive-Cuddy",1,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-019",2014,2008,6.5,"dmp","Harvested",2,2,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-019",2015,2008,7.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-019",2016,2008,8.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-019",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-019",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-019",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-019",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-019",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-019",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-020",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-020",2009,2008,1.5,"dmp","not_detected",0,0,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-020",2010,2008,2.5,"dmp","not_detected",0,0,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-020",2011,2008,3.5,"dmp","not_detected",0,0,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-020",2012,2008,4.5,"dmp","not_detected",0,0,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-020",2013,2008,5.5,"dmp","not_detected",0,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-020",2014,2008,6.5,"dmp","not_detected",0,0,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-020",2015,2008,7.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-020",2016,2008,8.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-020",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-020",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-020",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-020",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-020",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-020",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-022",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-022",2009,2008,1.5,"dmp","Captured",1,1,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-022",2010,2008,2.5,"dmp","Alive-Cuddy",1,0,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-022",2011,2008,3.5,"dmp","Captured",1,1,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-022",2012,2008,4.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-022",2013,2008,5.5,"dmp","Captured",1,1,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-022",2014,2008,6.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-022",2015,2008,7.5,"dmp","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-022",2016,2008,8.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-022",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-022",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-022",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-022",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-022",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-022",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-025",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-025",2009,2008,1.5,"dmp","not_detected",0,0,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-025",2010,2008,2.5,"dmp","not_detected",0,0,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-025",2011,2008,3.5,"dmp","not_detected",0,0,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-025",2012,2008,4.5,"dmp","not_detected",0,0,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-025",2013,2008,5.5,"dmp","not_detected",0,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-025",2014,2008,6.5,"dmp","not_detected",0,0,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-025",2015,2008,7.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-025",2016,2008,8.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-025",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-025",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-025",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-025",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-025",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-025",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-027",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-027",2009,2008,1.5,"dmp","not_detected",0,0,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-027",2010,2008,2.5,"dmp","not_detected",0,0,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-027",2011,2008,3.5,"dmp","not_detected",0,0,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-027",2012,2008,4.5,"dmp","not_detected",0,0,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-027",2013,2008,5.5,"dmp","not_detected",0,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-027",2014,2008,6.5,"dmp","not_detected",0,0,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-027",2015,2008,7.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-027",2016,2008,8.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-027",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-027",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-027",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-027",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-027",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-027",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2008-1-028",2008,2008,0.5,"dmp","Captured",1,1,10.91,-2.125,-2.54666666666667,-2.20666666666667,-2.32666666666667,0.0366666666666666
"270-2008-1-028",2009,2008,1.5,"dmp","Alive-Cuddy",1,0,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2008-1-028",2010,2008,2.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2008-1-028",2011,2008,3.5,"dmp","Captured",1,1,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2008-1-028",2012,2008,4.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2008-1-028",2013,2008,5.5,"dmp","Alive-Cuddy",1,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
"270-2008-1-028",2014,2008,6.5,"dmp","Alive-Cuddy",1,0,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2008-1-028",2015,2008,7.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2008-1-028",2016,2008,8.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2008-1-028",2017,2008,9.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2008-1-028",2018,2008,10.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2008-1-028",2019,2008,11.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2008-1-028",2020,2008,12.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2008-1-028",2021,2008,13.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2008-1-028",2022,2008,14.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2009-1-002",2009,2009,0.5,"dmp","Captured",1,1,15.45,-3.89916666666667,-3.96,-5.08666666666667,-3.69666666666667,-3.27
"270-2009-1-002",2010,2009,1.5,"dmp","Captured",1,1,13.64,1.1,2.23,1.45666666666667,0.513333333333333,0.123333333333333
"270-2009-1-002",2011,2009,2.5,"dmp","Captured",1,1,28.86,-3.3625,-3.19333333333333,-4.41333333333333,-4.20666666666667,-1.53333333333333
"270-2009-1-002",2012,2009,3.5,"dmp","Captured",1,1,28.86,-0.763333333333333,1.29,-0.876666666666667,-1.53333333333333,-1.67333333333333
"270-2009-1-002",2013,2009,4.5,"dmp","Alive-Cuddy",1,0,36.82,-1.95083333333333,-3.10666666666667,-2.17666666666667,-1.04333333333333,-2.49333333333333
