"birth_year","bs","animal_id","year","status","ageclass","sum.jun.jul.aug","sum.march.apr.may","sum.sept.oct","oct","cy.rain","annual.sc","sum.march.apr.may.sc","sum.jun.jul.aug.sc","weight","bcsin","weightkg","bcscm","by.rain","by.rain.sc","cy.rain.one.prior","by.rain.one.prior","cy.rain.one.prior.sc","by.rain.one.prior.sc"
2009,"ey","90-2009-0-069",2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,117,71.125,53.18,180.66,19.1,-0.642149057293079,19.1,18.3,-0.66910215014595,-0.706469703690816
2009,"ey","90-2009-0-069",2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,148,105.125,67.27,267.02,19.1,-0.642149057293079,34.6,18.3,1.13503291364984,-0.706469703690816
2009,"ey","90-2009-0-069",2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,NA,NA,NA,NA,19.1,-0.642149057293079,15.3,18.3,-1.11140623030234,-0.706469703690816
2009,"ey","90-2009-0-069",2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,181,157.5,82.27,400.05,19.1,-0.642149057293079,19.1,18.3,-0.66910215014595,-0.706469703690816
2009,"ey","90-2009-0-069",2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,193,173.875,87.73,441.64,19.1,-0.642149057293079,27.6,18.3,0.320262239677545,-0.706469703690816
2009,"ey","90-2009-0-069",2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,182,181.375,82.73,460.69,19.1,-0.642149057293079,21.1,18.3,-0.43631052901101,-0.706469703690816
2009,"ey","90-2009-0-069",2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,186,189.375,84.55,481.01,19.1,-0.642149057293079,41.8,18.3,1.97308274973562,-0.706469703690816
2009,"ey","90-2009-0-069",2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,167,196,75.91,497.84,19.1,-0.642149057293079,33.1,18.3,0.960439197798631,-0.706469703690816
2009,"ey","90-2009-0-069",2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA,19.1,-0.642149057293079,23.5,18.3,-0.156960583649082,-0.706469703690816
2009,"ey","90-2009-0-069",2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,212,185.125,96.36,470.22,19.1,-0.642149057293079,36.2,18.3,1.32126621055779,-0.706469703690816
2009,"ey","90-2009-0-069",2020,1,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,195,194.75,88.64,494.67,19.1,-0.642149057293079,17.2,18.3,-0.890254190224143,-0.706469703690816
2009,"ey","90-2009-0-069",2021,2,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA,19.1,-0.642149057293079,20.8,18.3,-0.471229272181251,-0.706469703690816
2009,"ey","90-2009-0-069",2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA,19.1,-0.642149057293079,19.53,18.3,-0.619051951601938,-0.706469703690816
2009,"ey","90-2009-0-070",2008,0,NA,11.8,4.8,0.7,0.5,18.3,-0.746768938,-0.484432623,1.55334216,NA,NA,NA,NA,19.1,-0.642149057293079,48.65,18.3,2.77039405212279,-0.706469703690816
2009,"ey","90-2009-0-070",2009,0,NA,3.9,5.6,7.3,0,19.1,-0.632654647,-0.231624477,-0.90079793,NA,NA,NA,NA,19.1,-0.642149057293079,18.3,18.3,-0.762218798599926,-0.706469703690816
2009,"ey","90-2009-0-070",2010,1,1,9.9,8.8,7.9,3.3,34.6,1.578309742,0.779608105,0.963105936,NA,NA,NA,NA,19.1,-0.642149057293079,19.1,18.3,-0.66910215014595,-0.706469703690816
2009,"ey","90-2009-0-070",2011,1,2,2.4,2.3,5.7,0,15.3,-1.17469753,-1.274458078,-1.366773896,NA,NA,NA,NA,19.1,-0.642149057293079,34.6,18.3,1.13503291364984,-0.706469703690816
2009,"ey","90-2009-0-070",2012,1,3,1.5,11,4.1,3.8,19.1,-0.632654647,1.474830506,-1.646359476,190,110.625,86.36,280.99,19.1,-0.642149057293079,15.3,18.3,-1.11140623030234,-0.706469703690816
2009,"ey","90-2009-0-070",2013,1,4,9.1,4.6,9.3,5.8,27.6,0.579809696,-0.54763466,0.714585421,207,127.875,94.09,324.8,19.1,-0.642149057293079,19.1,18.3,-0.66910215014595,-0.706469703690816
2009,"ey","90-2009-0-070",2014,1,5,5.2,3.1,8.9,6.2,21.1,-0.347368919,-1.021649933,-0.496952092,NA,NA,NA,NA,19.1,-0.642149057293079,27.6,18.3,0.320262239677545,-0.706469703690816
2009,"ey","90-2009-0-070",2015,1,6,5.5,14.9,8.6,0.5,41.8,2.605338362,2.707270216,-0.403756899,NA,NA,NA,NA,19.1,-0.642149057293079,21.1,18.3,-0.43631052901101,-0.706469703690816
2009,"ey","90-2009-0-070",2016,1,7,9.6,11.2,1.9,4.1,33.1,1.364345447,1.538032542,0.869910743,243,141.5,110.45,359.41,19.1,-0.642149057293079,41.8,18.3,1.97308274973562,-0.706469703690816
2009,"ey","90-2009-0-070",2017,1,8,5.2,4.6,10.2,5.6,23.5,-0.005026046,-0.54763466,-0.496952092,190,132.875,86.36,337.5,19.1,-0.642149057293079,33.1,18.3,0.960439197798631,-0.706469703690816
2009,"ey","90-2009-0-070",2018,1,9,7,2.9,21.5,5.8,36.2,1.806538325,-1.084851969,0.062219068,NA,NA,NA,NA,19.1,-0.642149057293079,23.5,18.3,-0.156960583649082,-0.706469703690816
2009,"ey","90-2009-0-070",2019,1,10,6.8,3.3,6.3,5.4,17.2,-0.903676088,-0.958447896,8.89e-05,NA,NA,NA,NA,19.1,-0.642149057293079,36.2,18.3,1.32126621055779,-0.706469703690816
2009,"ey","90-2009-0-070",2020,1,11,5.6,8.6,2.4,1,20.8,-0.390161778,0.716406069,-0.372691834,182,107.25,82.73,272.42,19.1,-0.642149057293079,17.2,18.3,-0.890254190224143,-0.706469703690816
2009,"ey","90-2009-0-070",2021,0,12,11.3,6.1,0.03,4.6,19.53,-0.571318216,-0.073619386,1.398016838,NA,NA,NA,NA,19.1,-0.642149057293079,20.8,18.3,-0.471229272181251,-0.706469703690816
2009,"ey","90-2009-0-070",2022,0,13,10.3,8.5,3.7,0,25,0.20893825,0.684805051,1.087366194,NA,NA,NA,NA,19.1,-0.642149057293079,19.53,18.3,-0.619051951601938,-0.706469703690816
2010,"dmp","270-2010-1-001",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,31.8,0.776334298214374,38.35,20.4,1.57151720327785,-0.471631558924255
2010,"dmp","270-2010-1-001",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,31.8,0.776334298214374,20.3,20.4,-0.529427177464986,-0.471631558924255
2010,"dmp","270-2010-1-001",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,31.8,0.776334298214374,20.4,20.4,-0.517787596408239,-0.471631558924255
2010,"dmp","270-2010-1-001",2011,1,1,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,90,36.875,40.91,93.66,31.8,0.776334298214374,31.8,20.4,0.80912464406092,-0.471631558924255
2010,"dmp","270-2010-1-001",2012,1,2,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,143,104.75,65,266.07,31.8,0.776334298214374,14.1,20.4,-1.2510812029833,-0.471631558924255
2010,"dmp","270-2010-1-001",2013,1,3,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,153,142.875,69.55,362.9,31.8,0.776334298214374,15.8,20.4,-1.0532083250186,-0.471631558924255
2010,"dmp","270-2010-1-001",2014,1,4,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,186,163.875,84.55,416.24,31.8,0.776334298214374,34.5,20.4,1.12339333259309,-0.471631558924255
2010,"dmp","270-2010-1-001",2015,1,5,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA,31.8,0.776334298214374,22.1,20.4,-0.31991471844354,-0.471631558924255
2010,"dmp","270-2010-1-001",2016,1,6,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-001",2017,1,7,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,182,179.75,82.73,456.57,31.8,0.776334298214374,20.2,20.4,-0.541066758521733,-0.471631558924255
2010,"dmp","270-2010-1-001",2018,1,8,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,189,169.5,85.91,430.53,31.8,0.776334298214374,24.61,20.4,-0.0277612339191902,-0.471631558924255
2010,"dmp","270-2010-1-001",2019,1,9,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,196,170.125,89.09,432.12,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-001",2020,1,10,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,31.8,0.776334298214374,12,20.4,-1.49551240517499,-0.471631558924255
2010,"dmp","270-2010-1-001",2021,0,11,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,168,132.125,76.36,335.6,31.8,0.776334298214374,23.1,20.4,-0.20351890787607,-0.471631558924255
2010,"dmp","270-2010-1-001",2022,0,12,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,31.8,0.776334298214374,19.4,20.4,-0.634183406975709,-0.471631558924255
2010,"dmp","270-2010-1-003",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,31.8,0.776334298214374,38.35,20.4,1.57151720327785,-0.471631558924255
2010,"dmp","270-2010-1-003",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,31.8,0.776334298214374,20.3,20.4,-0.529427177464986,-0.471631558924255
2010,"dmp","270-2010-1-003",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,31.8,0.776334298214374,20.4,20.4,-0.517787596408239,-0.471631558924255
2010,"dmp","270-2010-1-003",2011,1,1,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,102,60.125,46.36,152.72,31.8,0.776334298214374,31.8,20.4,0.80912464406092,-0.471631558924255
2010,"dmp","270-2010-1-003",2012,1,2,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,151,103.5,68.64,262.89,31.8,0.776334298214374,14.1,20.4,-1.2510812029833,-0.471631558924255
2010,"dmp","270-2010-1-003",2013,1,3,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,181,133.875,82.27,340.04,31.8,0.776334298214374,15.8,20.4,-1.0532083250186,-0.471631558924255
2010,"dmp","270-2010-1-003",2014,1,4,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,200,150.125,90.91,381.32,31.8,0.776334298214374,34.5,20.4,1.12339333259309,-0.471631558924255
2010,"dmp","270-2010-1-003",2015,1,5,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,191,153.125,86.82,388.94,31.8,0.776334298214374,22.1,20.4,-0.31991471844354,-0.471631558924255
2010,"dmp","270-2010-1-003",2016,1,6,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,187,165.625,85,420.69,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-003",2017,1,7,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,174,173.25,79.09,440.06,31.8,0.776334298214374,20.2,20.4,-0.541066758521733,-0.471631558924255
2010,"dmp","270-2010-1-003",2018,0,8,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,151,167.625,68.64,425.77,31.8,0.776334298214374,24.61,20.4,-0.0277612339191902,-0.471631558924255
2010,"dmp","270-2010-1-003",2019,0,9,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-003",2020,0,10,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,31.8,0.776334298214374,12,20.4,-1.49551240517499,-0.471631558924255
2010,"dmp","270-2010-1-003",2021,0,11,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,31.8,0.776334298214374,23.1,20.4,-0.20351890787607,-0.471631558924255
2010,"dmp","270-2010-1-003",2022,0,12,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,31.8,0.776334298214374,19.4,20.4,-0.634183406975709,-0.471631558924255
2010,"dmp","270-2010-1-004",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,31.8,0.776334298214374,38.35,20.4,1.57151720327785,-0.471631558924255
2010,"dmp","270-2010-1-004",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,31.8,0.776334298214374,20.3,20.4,-0.529427177464986,-0.471631558924255
2010,"dmp","270-2010-1-004",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,31.8,0.776334298214374,20.4,20.4,-0.517787596408239,-0.471631558924255
2010,"dmp","270-2010-1-004",2011,1,1,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,99,50.25,45,127.64,31.8,0.776334298214374,31.8,20.4,0.80912464406092,-0.471631558924255
2010,"dmp","270-2010-1-004",2012,1,2,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,135,93.625,61.36,237.81,31.8,0.776334298214374,14.1,20.4,-1.2510812029833,-0.471631558924255
2010,"dmp","270-2010-1-004",2013,0,3,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,NA,NA,NA,NA,31.8,0.776334298214374,15.8,20.4,-1.0532083250186,-0.471631558924255
2010,"dmp","270-2010-1-004",2014,0,4,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA,31.8,0.776334298214374,34.5,20.4,1.12339333259309,-0.471631558924255
2010,"dmp","270-2010-1-004",2015,0,5,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA,31.8,0.776334298214374,22.1,20.4,-0.31991471844354,-0.471631558924255
2010,"dmp","270-2010-1-004",2016,0,6,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-004",2017,0,7,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA,31.8,0.776334298214374,20.2,20.4,-0.541066758521733,-0.471631558924255
2010,"dmp","270-2010-1-004",2018,0,8,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA,31.8,0.776334298214374,24.61,20.4,-0.0277612339191902,-0.471631558924255
2010,"dmp","270-2010-1-004",2019,0,9,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-004",2020,0,10,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,31.8,0.776334298214374,12,20.4,-1.49551240517499,-0.471631558924255
2010,"dmp","270-2010-1-004",2021,0,11,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,31.8,0.776334298214374,23.1,20.4,-0.20351890787607,-0.471631558924255
2010,"dmp","270-2010-1-004",2022,0,12,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,31.8,0.776334298214374,19.4,20.4,-0.634183406975709,-0.471631558924255
2010,"dmp","270-2010-1-005",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,31.8,0.776334298214374,38.35,20.4,1.57151720327785,-0.471631558924255
2010,"dmp","270-2010-1-005",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,31.8,0.776334298214374,20.3,20.4,-0.529427177464986,-0.471631558924255
2010,"dmp","270-2010-1-005",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,31.8,0.776334298214374,20.4,20.4,-0.517787596408239,-0.471631558924255
2010,"dmp","270-2010-1-005",2011,1,1,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,108,52.5,49.09,133.35,31.8,0.776334298214374,31.8,20.4,0.80912464406092,-0.471631558924255
2010,"dmp","270-2010-1-005",2012,1,2,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,31.8,0.776334298214374,14.1,20.4,-1.2510812029833,-0.471631558924255
2010,"dmp","270-2010-1-005",2013,1,3,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,178,119.25,80.91,302.9,31.8,0.776334298214374,15.8,20.4,-1.0532083250186,-0.471631558924255
2010,"dmp","270-2010-1-005",2014,1,4,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,192,137.875,87.27,350.2,31.8,0.776334298214374,34.5,20.4,1.12339333259309,-0.471631558924255
2010,"dmp","270-2010-1-005",2015,1,5,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,180,157.75,81.82,400.69,31.8,0.776334298214374,22.1,20.4,-0.31991471844354,-0.471631558924255
2010,"dmp","270-2010-1-005",2016,1,6,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,188,161.25,85.45,409.58,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-005",2017,1,7,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,173,150.875,78.64,383.22,31.8,0.776334298214374,20.2,20.4,-0.541066758521733,-0.471631558924255
2010,"dmp","270-2010-1-005",2018,1,8,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA,31.8,0.776334298214374,24.61,20.4,-0.0277612339191902,-0.471631558924255
2010,"dmp","270-2010-1-005",2019,1,9,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,183,142.875,83.18,362.9,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-005",2020,1,10,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,167,142.5,75.91,361.95,31.8,0.776334298214374,12,20.4,-1.49551240517499,-0.471631558924255
2010,"dmp","270-2010-1-005",2021,0,11,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,31.8,0.776334298214374,23.1,20.4,-0.20351890787607,-0.471631558924255
2010,"dmp","270-2010-1-005",2022,0,12,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,31.8,0.776334298214374,19.4,20.4,-0.634183406975709,-0.471631558924255
2010,"dmp","270-2010-1-006",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,31.8,0.776334298214374,38.35,20.4,1.57151720327785,-0.471631558924255
2010,"dmp","270-2010-1-006",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,31.8,0.776334298214374,20.3,20.4,-0.529427177464986,-0.471631558924255
2010,"dmp","270-2010-1-006",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,31.8,0.776334298214374,20.4,20.4,-0.517787596408239,-0.471631558924255
2010,"dmp","270-2010-1-006",2011,1,1,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,101,53,45.91,134.62,31.8,0.776334298214374,31.8,20.4,0.80912464406092,-0.471631558924255
2010,"dmp","270-2010-1-006",2012,1,2,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,138,114.375,62.73,290.51,31.8,0.776334298214374,14.1,20.4,-1.2510812029833,-0.471631558924255
2010,"dmp","270-2010-1-006",2013,1,3,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,160,139.875,72.73,355.28,31.8,0.776334298214374,15.8,20.4,-1.0532083250186,-0.471631558924255
2010,"dmp","270-2010-1-006",2014,1,4,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,179,164.875,81.36,418.78,31.8,0.776334298214374,34.5,20.4,1.12339333259309,-0.471631558924255
2010,"dmp","270-2010-1-006",2015,1,5,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,173,138.875,78.64,352.74,31.8,0.776334298214374,22.1,20.4,-0.31991471844354,-0.471631558924255
2010,"dmp","270-2010-1-006",2016,1,6,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,186,184.5,84.55,468.63,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-006",2017,1,7,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA,31.8,0.776334298214374,20.2,20.4,-0.541066758521733,-0.471631558924255
2010,"dmp","270-2010-1-006",2018,1,8,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,179,195.25,81.36,495.94,31.8,0.776334298214374,24.61,20.4,-0.0277612339191902,-0.471631558924255
2010,"dmp","270-2010-1-006",2019,1,9,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-006",2020,0,10,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,31.8,0.776334298214374,12,20.4,-1.49551240517499,-0.471631558924255
2010,"dmp","270-2010-1-006",2021,0,11,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,31.8,0.776334298214374,23.1,20.4,-0.20351890787607,-0.471631558924255
2010,"dmp","270-2010-1-006",2022,0,12,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,31.8,0.776334298214374,19.4,20.4,-0.634183406975709,-0.471631558924255
2010,"dmp","270-2010-1-007",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,31.8,0.776334298214374,38.35,20.4,1.57151720327785,-0.471631558924255
2010,"dmp","270-2010-1-007",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,31.8,0.776334298214374,20.3,20.4,-0.529427177464986,-0.471631558924255
2010,"dmp","270-2010-1-007",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,31.8,0.776334298214374,20.4,20.4,-0.517787596408239,-0.471631558924255
2010,"dmp","270-2010-1-007",2011,0,1,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,31.8,0.776334298214374,31.8,20.4,0.80912464406092,-0.471631558924255
2010,"dmp","270-2010-1-007",2012,1,2,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,142,85.875,64.55,218.12,31.8,0.776334298214374,14.1,20.4,-1.2510812029833,-0.471631558924255
2010,"dmp","270-2010-1-007",2013,1,3,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,161,119.875,73.18,304.48,31.8,0.776334298214374,15.8,20.4,-1.0532083250186,-0.471631558924255
2010,"dmp","270-2010-1-007",2014,1,4,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,NA,NA,NA,NA,31.8,0.776334298214374,34.5,20.4,1.12339333259309,-0.471631558924255
2010,"dmp","270-2010-1-007",2015,1,5,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,190,147.75,86.36,375.29,31.8,0.776334298214374,22.1,20.4,-0.31991471844354,-0.471631558924255
2010,"dmp","270-2010-1-007",2016,1,6,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,185,139.375,84.09,354.01,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-007",2017,1,7,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,178,120.875,80.91,307.02,31.8,0.776334298214374,20.2,20.4,-0.541066758521733,-0.471631558924255
2010,"dmp","270-2010-1-007",2018,1,8,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,177,128.25,80.45,325.76,31.8,0.776334298214374,24.61,20.4,-0.0277612339191902,-0.471631558924255
2010,"dmp","270-2010-1-007",2019,1,9,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,31.8,0.776334298214374,29.1,20.4,0.494855955528751,-0.471631558924255
2010,"dmp","270-2010-1-007",2020,1,10,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,31.8,0.776334298214374,12,20.4,-1.49551240517499,-0.471631558924255
2010,"dmp","270-2010-1-007",2021,1,11,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,159,102.375,72.27,260.03,31.8,0.776334298214374,23.1,20.4,-0.20351890787607,-0.471631558924255
2010,"dmp","270-2010-1-007",2022,0,12,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,31.8,0.776334298214374,19.4,20.4,-0.634183406975709,-0.471631558924255
2010,"dmp","270-2010-1-009",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,31.8,0.776334298214374,38.35,20.4,1.57151720327785,-0.471631558924255
2010,"dmp","270-2010-1-009",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,31.8,0.776334298214374,20.3,20.4,-0.529427177464986,-0.471631558924255
2010,"dmp","270-2010-1-009",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,31.8,0.776334298214374,20.4,20.4,-0.517787596408239,-0.471631558924255
2010,"dmp","270-2010-1-009",2011,1,1,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,101,56.625,45.91,143.83,31.8,0.776334298214374,31.8,20.4,0.80912464406092,-0.471631558924255
