"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
0.976010512992448,0.0351429045937011,0.90429025586709,0.939368466718825,1,1,1,6.83641467117479,3,0,1
0.97600175328199,0.0351508196613184,0.904315196860138,0.939321042505169,1,1,1,6.85047212436517,3,0,1
0.975992983116339,0.0351587579039958,0.904340132040802,0.939269607541861,1,1,1,6.86457786914585,3,0,1
0.975984202522895,0.0351667193634094,0.904365061410077,0.93922457444524,1,1,1,6.87873208901537,3,0,1
0.975975411527779,0.035174704080509,0.904389984968961,0.93919200968041,1,1,1,6.8929349671691,3,0,1
0.975966610155889,0.0351827120955485,0.904414902718449,0.939164345676765,1,1,1,6.90718668649903,3,0,1
0.975957798430948,0.0351907434481157,0.904439814659538,0.939113452630773,1,1,1,6.92148742959239,3,0,1
0.975948976375554,0.0351987981771596,0.904464720793224,0.939066440090046,1,1,1,6.93583737872913,3,0,1
0.975940144011231,0.0352068763210177,0.904506794277699,0.939019392523806,1,1,1,6.95023671587815,3,0,1
0.975931301358466,0.0352149779174413,0.904552577364212,0.938981239290448,1,1,1,6.96468562269254,3,0,1
0.975922448436758,0.03522310300362,0.904596825060859,0.938943840412437,1,1,1,6.97918428050363,3,0,1
0.975913585264652,0.0352312516162051,0.904641050416844,0.938904692653865,1,1,1,6.99373287031414,3,0,1
0.975904711859785,0.0352394237913319,0.904671205160799,0.938848640148128,1,1,1,7.00833157279028,3,0,1
0.975895828238916,0.0352476195646415,0.904674119048283,0.938793941388314,1,1,1,7.02298056825273,3,0,1
0.975886934417966,0.0352558389713004,0.904674249594587,0.938745579144484,1,1,1,7.037680036667,3,0,1
0.975878030412047,0.0352640820460211,0.90467220500107,0.938703155671183,1,1,1,7.05243015763256,3,0,1
0.9758691162355,0.0352723488230801,0.904688614827673,0.93865069100641,1,1,1,7.06723111037121,3,0,1
0.975860191901919,0.0352806393363362,0.904713462942133,0.938619381889496,1,1,1,7.08208307371459,3,0,1
0.975851257424186,0.0352889536192478,0.90473830526015,0.938562374276673,1,1,1,7.09698622609077,3,0,1
0.975842312814495,0.0352972917048888,0.904763141782722,0.938493890046411,1,1,1,7.11194074551003,3,0,1
0.97583335808438,0.035305653625965,0.904787972510845,0.938425333894157,1,1,1,7.12694680954981,3,0,1
0.975824393244742,0.0353140394148289,0.904812797445516,0.93835670575527,1,1,1,7.14200459533881,3,0,1
0.975815418305871,0.0353224491034942,0.904837616587731,0.938299419864253,1,1,1,7.15711427954037,3,0,1
0.975806433277471,0.0353308827236494,0.904862429938487,0.938258906065283,1,1,1,7.1722760383349,3,0,1
0.975797438168681,0.0353393403066717,0.90488723749878,0.938218448654647,1,1,1,7.18749004740176,3,0,1
0.975788432988099,0.035347821883639,0.904912039269608,0.938177966028944,1,1,1,7.20275648190007,3,0,1
0.975779417743801,0.0353563274853426,0.904936835251966,0.938137458174567,1,1,1,7.21807551644903,3,0,1
0.975770392443357,0.0353648571422987,0.904961625446852,0.938096925077904,1,1,1,7.23344732510728,3,0,1
0.975761357093858,0.0353734108847597,0.904984515243919,0.938056366725339,1,1,1,7.24887208135156,3,0,1
0.975752311701926,0.0353819887427248,0.904998757019176,0.938015783103252,1,1,1,7.26434995805466,3,0,1
0.975743256273735,0.0353905907459505,0.905012995676212,0.937975174198019,1,1,1,7.27988112746254,3,0,1
0.975734190815028,0.0353992169239602,0.905026279398291,0.937941610910036,1,1,1,7.29546576117076,3,0,1
0.975725115331131,0.035407867306054,0.905039378684713,0.937910503472041,1,1,1,7.31110403010004,3,0,1
0.975716029826969,0.0354165419213179,0.905052475146456,0.937879379641627,1,1,1,7.32679610447127,3,0,1
0.975706934307079,0.0354252407986318,0.905065568784008,0.93784823941113,1,1,1,7.3425421537796,3,0,1
0.975697828775629,0.035433963966679,0.905078659597855,0.937818145736942,1,1,1,7.35834234676781,3,0,1
0.975688713236425,0.0354427114539532,0.905091747588486,0.937782774045329,1,1,1,7.37419685139896,3,0,1
0.975679587692928,0.0354514832887668,0.905104832756386,0.937737767226089,1,1,1,7.39010583482827,3,0,1
0.975670452148262,0.0354602794992585,0.905113082374286,0.93769524919663,1,1,1,7.40606946337428,3,0,1
0.975661306605233,0.0354691001133997,0.905109954703863,0.937657154531204,1,1,1,7.42208790248908,3,0,1
0.975652151066333,0.035477945159002,0.90510682662974,0.937599390229712,1,1,1,7.43816131672806,3,0,1
0.975642985533755,0.0354868146637235,0.905103698151892,0.937534890382999,1,1,1,7.45428986971861,3,0,1
0.975633810009401,0.0354957086550752,0.905100569270296,0.937470328281172,1,1,1,7.47047372412818,3,0,1
0.975624624494896,0.0355046271604269,0.905097439984929,0.937410157751759,1,1,1,7.48671304163161,3,0,1
0.975615428991593,0.0355135702070134,0.905094310295767,0.937347224371865,1,1,1,7.50300798287749,3,0,1
0.975606223500584,0.0355225378219397,0.905091180202786,0.937280631898181,1,1,1,7.51935870745395,3,0,1
0.975597008022709,0.0355315300321865,0.905088049705962,0.937212558490832,1,1,1,7.53576537385346,3,0,1
0.975587782558565,0.0355405468646156,0.905084918805273,0.93714920123799,1,1,1,7.55222813943697,3,0,1
0.975578547108515,0.0355495883459747,0.905081787500693,0.937087233599717,1,1,1,7.56874716039711,3,0,1
0.975569301672693,0.035558654502902,0.905088576191306,0.937024236846576,1,1,1,7.58532259172067,3,0,1
0.975560046251013,0.0355677453619314,0.905101573830713,0.936974847392682,1,1,1,7.60195458715025,3,0,1
0.975550780843178,0.0355768609494961,0.905113467613274,0.936915334853974,1,1,1,7.61864329914496,3,0,1
0.975541505448683,0.0355860012919336,0.905125355432857,0.936848140753019,1,1,1,7.6353888788404,3,0,1
0.975532220066828,0.0355951664154896,0.905139955438008,0.936780943568267,1,1,1,7.65219147600773,3,0,1
0.975522924696716,0.0356043563463216,0.905184115552472,0.936736481964854,1,1,1,7.66905123901191,3,0,1
0.975513619337267,0.0356135711105031,0.905243119483078,0.936676759113263,1,1,1,7.68596831476902,3,0,1
0.975504303987221,0.0356228107340271,0.905302085686339,0.936617173699938,1,1,1,7.70294284870276,3,0,1
0.975494978645142,0.0356320752428099,0.905360855302074,0.936565084459524,1,1,1,7.71997498469997,3,0,1
0.975485643309425,0.0356413646626937,0.905417480076948,0.936513313927253,1,1,1,7.73706486506538,3,0,1
0.975476297978304,0.035650679019451,0.905474069660233,0.936454074560738,1,1,1,7.75421263047531,3,0,1
0.975466942649852,0.0356600183387868,0.905500458346094,0.936404794847988,1,1,1,7.77141841993057,3,0,1
0.97545757732199,0.0356693826463422,0.905522800815993,0.936352748023462,1,1,1,7.78868237070834,3,0,1
0.97544820199249,0.0356787719676968,0.905545136861787,0.936303810565671,1,1,1,7.80600461831315,3,0,1
0.975438816658979,0.0356881863283722,0.905567225485463,0.936254837343345,1,1,1,7.82338529642688,3,0,1
0.975429421318947,0.0356976257538341,0.905573018489038,0.936208000702119,1,1,1,7.84082453685788,3,0,1
0.975420015969745,0.0357070902694953,0.905578160926809,0.936170022539909,1,1,1,7.85832246948894,3,0,1
0.975410600608597,0.0357165799007179,0.905583303029185,0.936136683866164,1,1,1,7.87587922222451,3,0,1
0.975401175232596,0.0357260946728163,0.905588444796185,0.936115378858889,1,1,1,7.89349492093665,3,0,1
0.975391739838713,0.0357356346110586,0.905593586227826,0.936096578499607,1,1,1,7.91116968941026,3,0,1
0.975382294423799,0.0357451997406699,0.905598727324127,0.936062719999843,1,1,1,7.92890364928698,3,0,1
0.975372838984589,0.0357547900868338,0.905596209682485,0.936028283106107,1,1,1,7.94669692000837,3,0,1
0.975363373517706,0.0357644056746946,0.905572099621673,0.935992288284443,1,1,1,7.96454961875777,3,0,1
0.975353898019662,0.0357740465293597,0.905546971371192,0.935943586605612,1,1,1,7.98246186040124,3,0,1
0.975344412486863,0.035783712675901,0.905521830677062,0.935892641644907,1,1,1,8.00043375742744,3,0,1
0.975334916915613,0.0357934041393575,0.905545655648044,0.935829209988161,1,1,1,8.01846541988637,3,0,1
0.975325411302113,0.0358031209447362,0.905578798944542,0.935767762048718,1,1,1,8.03655695532698,3,0,1
0.975315895642469,0.0358128631170148,0.90561083283374,0.935714122108979,1,1,1,8.05470846873381,3,0,1
0.975306369932692,0.0358226306811428,0.905639844024512,0.935645985079866,1,1,1,8.07292006246232,3,0,1
0.975296834168701,0.0358324236620433,0.905644982103583,0.935585252984455,1,1,1,8.09119183617323,3,0,1
0.975287288346324,0.0358422420846148,0.905650119847498,0.935533794831622,1,1,1,8.10952388676567,3,0,1
0.975277732461304,0.0358520859737324,0.905655257256276,0.935495065837446,1,1,1,8.12791630830912,3,0,1
0.975268166509298,0.0358619553542494,0.905660394329934,0.935445779172061,1,1,1,8.14636919197414,3,0,1
0.975258590485883,0.0358718502509989,0.905685685007114,0.935409403412764,1,1,1,8.16488262596218,3,0,1
0.975249004386554,0.0358817706887951,0.905725876818529,0.935396416829031,1,1,1,8.18345669543372,3,0,1
0.975239408206728,0.0358917166924343,0.905747298129039,0.93533680934005,1,1,1,8.20209148243567,3,0,1
0.975229801941747,0.0359016882866968,0.90573132006828,0.935277149712207,1,1,1,8.22078706582718,3,0,1
0.975220185586881,0.0359116854963478,0.905758209054023,0.935220574013274,1,1,1,8.23954352120443,3,0,1
0.975210559137326,0.0359217083461384,0.905795338865664,0.935170191981203,1,1,1,8.25836092082406,3,0,1
0.975200922588208,0.0359317568608074,0.905832446812485,0.935116544443573,1,1,1,8.2772393335253,3,0,1
0.975191275934588,0.0359418310650818,0.905838971949919,0.93506525779461,1,1,1,8.29617882465094,3,0,1
0.975181619171457,0.0359519309836782,0.905815985112138,0.935001228140722,1,1,1,8.31517945596687,3,0,1
0.975171952293744,0.0359620566413039,0.905792605071186,0.934935605359454,1,1,1,8.33424128558037,3,0,1
0.975162275296314,0.0359722080626577,0.905817102369709,0.934869920821338,1,1,1,8.3533643678571,3,0,1
0.975152588173972,0.0359823852724312,0.905849221902952,0.934804174477515,1,1,1,8.37254875333666,3,0,1
0.975142890921463,0.0359925882953095,0.905881325631926,0.93474621072812,1,1,1,8.39179448864687,3,0,1
0.975133183533473,0.0360028171559723,0.905913413563033,0.934704447572992,1,1,1,8.41110161641672,3,0,1
0.975123466004631,0.0360130718790946,0.905920400180008,0.934665304900983,1,1,1,8.43047017518777,3,0,1
0.975113738329513,0.0360233524893478,0.90591537249174,0.934622564838154,1,1,1,8.44990019932442,3,0,1
0.975104000502638,0.0360336590114005,0.905910342702285,0.934580462371129,1,1,1,8.46939171892248,3,0,1
0.975094252518475,0.0360439914699191,0.90590531081142,0.934545924804094,1,1,1,8.4889447597166,3,0,1
0.975084494371442,0.0360543498895691,0.905900276818917,0.93451183939947,1,1,1,8.50855934298595,3,0,1
0.975074726055903,0.0360647342950151,0.905895240724552,0.934463911800086,1,1,1,8.52823548545892,3,0,1
0.975064947566178,0.0360751447109223,0.9058902025281,0.934393337452982,1,1,1,8.5479731992158,3,0,1
0.975055158896536,0.0360855811619567,0.905884054042638,0.934324938264323,1,1,1,8.56777249159042,3,0,1
0.975045360041201,0.0360960436727863,0.90587860060975,0.934278853542254,1,1,1,8.58763336507015,3,0,1
0.975035550994352,0.0361065322680811,0.905898033682111,0.934246952430633,1,1,1,8.60755581719436,3,0,1
0.975025731750122,0.0361170469725145,0.905850551396538,0.934219124030288,1,1,1,8.62753984045147,3,0,1
0.975015902302601,0.0361275878107633,0.905809912161841,0.934191284360532,1,1,1,8.64758542217446,3,0,1
0.975006062645837,0.0361381548075087,0.905774526032397,0.934163497166929,1,1,1,8.66769254443476,3,0,1
0.974996212773838,0.036148747987437,0.905738382740616,0.934141145313007,1,1,1,8.68786118393472,3,0,1
0.97498635268057,0.0361593673752396,0.90574371375773,0.934101528176981,1,1,1,8.70809131189846,3,0,1
0.974976482359959,0.0361700129956143,0.905747453392855,0.934057513475784,1,1,1,8.72838289396121,3,0,1
0.974966601805894,0.0361806848732653,0.905739131461253,0.933992735795889,1,1,1,8.74873589005698,3,0,1
0.974956711012225,0.036191383032904,0.905727930676366,0.933927898808122,1,1,1,8.76915025430475,3,0,1
0.974946809972766,0.0362021074992496,0.905732292021471,0.933866388308108,1,1,1,8.78962593489304,3,0,1
0.974936898681293,0.0362128582970292,0.905747768055604,0.933809801298529,1,1,1,8.81016287396283,3,0,1
0.97492697713155,0.0362236354509786,0.90576323998723,0.933757962658752,1,1,1,8.83076100748894,3,0,1
0.974917045317243,0.0362344389858428,0.905778707817212,0.933702541805148,1,1,1,8.85142026515974,3,0,1
0.974907103232046,0.0362452689263764,0.905794171546413,0.933655654938275,1,1,1,8.87214057025528,3,0,1
0.9748971508696,0.0362561252973439,0.905803222342956,0.933617898936956,1,1,1,8.8929218395237,3,0,1
0.974887188223514,0.0362670081235204,0.905793352739184,0.933570020201963,1,1,1,8.91376398305614,3,0,1
0.974877215287363,0.0362779174296917,0.905783480648589,0.933548073717911,1,1,1,8.93466690415986,3,0,1
0.974867232054693,0.036288853240655,0.905773606070766,0.933513135055371,1,1,1,8.95563049922979,3,0,1
0.97485723851902,0.0362998155812192,0.905764949355852,0.933478179014339,1,1,1,8.9766546576184,3,0,1
0.974847234673829,0.0363108044762052,0.905771669104378,0.933443205587452,1,1,1,8.99773926150392,3,0,1
0.974837220512576,0.0363218199504464,0.905757766549223,0.93339544627872,1,1,1,9.01888418575686,3,0,1
0.974827196028688,0.036332862028789,0.905734082879103,0.933342642990409,1,1,1,9.0400892978049,3,0,1
0.974817161215567,0.0363439307360923,0.905724195859071,0.933285172073403,1,1,1,9.06135445749608,3,0,1
0.974807116066583,0.0363550260972292,0.905713694118512,0.933231821313139,1,1,1,9.08267951696027,3,0,1
0.974797060575083,0.0363661481370863,0.905724792604935,0.933181110384014,1,1,1,9.10406432046913,3,0,1
0.974786994734385,0.0363772968805646,0.905749118572457,0.93313428229187,1,1,1,9.12550870429417,3,0,1
0.974776918537783,0.0363884723525794,0.905773433818978,0.93309006076547,1,1,1,9.14701249656334,3,0,1
0.974766831978546,0.0363996745780608,0.905797738348165,0.933049373678645,1,1,1,9.16857551711573,3,0,1
0.974756735049915,0.036410903581954,0.905822032163683,0.933003814227767,1,1,1,9.19019757735477,3,0,1
0.974746627745111,0.0364221593892198,0.9058463152692,0.932967641525581,1,1,1,9.21187848009973,3,0,1
0.974736510057328,0.0364334420248344,0.905870587668383,0.932920465583727,1,1,1,9.23361801943552,3,0,1
0.974726381979738,0.0364447515137899,0.905899061601068,0.932872097156394,1,1,1,9.25541598056072,3,0,1
0.974716243505489,0.0364560878810949,0.905937199451915,0.932829065716103,1,1,1,9.27727213963425,3,0,1
0.974706094627709,0.0364674511517742,0.905972173089126,0.932786008664936,1,1,1,9.29918626362005,3,0,1
0.974695935339499,0.0364788413508696,0.905984587575268,0.932745509100375,1,1,1,9.32115811013033,3,0,1
0.974685765633944,0.0364902585034395,0.905996997794244,0.932701084626108,1,1,1,9.34318742726713,3,0,1
0.974675585504104,0.0365017026345598,0.906009403746883,0.932662735841665,1,1,1,9.3652739534623,3,0,1
0.974665394943019,0.0365131737693237,0.906021805434015,0.93261627849421,1,1,1,9.38741741731575,3,0,1
0.974655193943708,0.0365246719328422,0.90603420285647,0.932569161579197,1,1,1,9.4096175374322,3,0,1
0.974644982499171,0.0365361971502441,0.90604837186345,0.932517237509871,1,1,1,9.43187402225637,3,0,1
0.974634760602388,0.0365477494466763,0.906069789744209,0.932456976625634,1,1,1,9.45418656990652,3,0,1
0.974624528246317,0.0365593288473041,0.906091196943464,0.932398645356902,1,1,1,9.47655486800648,3,0,1
0.974614285423901,0.0365709353773111,0.906112097537796,0.932352693201673,1,1,1,9.49897859351617,3,0,1
0.974604032128062,0.0365825690619,0.906130910791331,0.932306711974383,1,1,1,9.52145741256048,3,0,1
0.974593768351703,0.036594229926292,0.90613724017556,0.932236708644672,1,1,1,9.54399098025692,3,0,1
0.974583494087709,0.0366059179957276,0.906117974111919,0.932153254426879,1,1,1,9.56657894054143,3,0,1
0.974573209328948,0.0366176332954667,0.906128624054335,0.93212060696891,1,1,1,9.58922092599313,3,0,1
0.974562914068271,0.0366293758507884,0.906139270116205,0.932106730869276,1,1,1,9.61191655765738,3,0,1
0.974552608298509,0.0366411456869916,0.906149912298279,0.93207636922006,1,1,1,9.63466544486751,3,0,1
0.97454229201248,0.0366529428293949,0.906157720065404,0.932030213238177,1,1,1,9.6574671850653,3,0,1
0.974531965202983,0.0366647673033369,0.906153285445966,0.931984028076789,1,1,1,9.68032136361992,3,0,1
0.974521627862799,0.0366766191341764,0.90614383122368,0.931899037250087,1,1,1,9.70322755364582,3,0,1
0.974511279984697,0.0366884983472925,0.906134375992285,0.931839865260116,1,1,1,9.72618531581914,3,0,1
0.974500921561426,0.0367004049680844,0.906128090426855,0.931781762237562,1,1,1,9.74919419819302,3,0,1
0.974490552585722,0.0367123390219723,0.906140138106302,0.931745039015234,1,1,1,9.77225373601169,3,0,1
0.974480173050306,0.0367243005343969,0.906152178681884,0.931713150586131,1,1,1,9.79536345152338,3,0,1
0.974469782947881,0.0367362895308198,0.906164212155083,0.931681244539294,1,1,1,9.81852285379219,3,0,1
0.974459382271137,0.0367483060367235,0.906174497780372,0.931649320866491,1,1,1,9.84173143850883,3,0,1
0.97444897101275,0.0367603500776119,0.906184068088302,0.931613494478997,1,1,1,9.86498868780044,3,0,1
0.974438549165381,0.0367724216790098,0.906183194222473,0.931567320657796,1,1,1,9.88829407003936,3,0,1
0.974428116721676,0.0367845208664635,0.906232803975196,0.93151686008505,1,1,1,9.91164703965109,3,0,1
0.974417673674268,0.036796647665541,0.906277761930876,0.931446325321609,1,1,1,9.93504703692125,3,0,1
0.974407220015775,0.0368088021018317,0.906271543200719,0.931408455345589,1,1,1,9.9584934878019,3,0,1
0.974396755738804,0.0368209842009467,0.9062562752457,0.931394077982236,1,1,1,9.98198580371706,3,0,1
0.974386280835945,0.0368331939885192,0.906241003171554,0.931350703614927,1,1,1,10.0055233813675,3,0,1
0.974375795299778,0.0368454314902041,0.906225657837976,0.931311249550446,1,1,1,10.0291056025352,3,0,1
0.974365299122869,0.0368576967316784,0.906208969796017,0.931269073417375,1,1,1,10.0527318338866,3,0,1
0.97435479229777,0.0368699897386413,0.906210114827294,0.931218081815559,1,1,1,10.0764014267762,3,0,1
0.974344274817022,0.0368823105368143,0.906224542818991,0.931154522908885,1,1,1,10.1001137170494,3,0,1
0.974333746673153,0.0368946591519413,0.90623860582926,0.931088466990148,1,1,1,10.1238680248448,3,0,1
0.974323207858679,0.0369070356097884,0.906249549602849,0.931057605386267,1,1,1,10.1476636543966,3,0,1
0.974312658366104,0.0369194399361445,0.906260490485004,0.931004848635395,1,1,1,10.1714998938366,3,0,1
0.97430209818792,0.0369318721568212,0.906271428476241,0.930952054422831,1,1,1,10.1953760149964,3,0,1
0.974291527316606,0.0369443322976524,0.906282363577071,0.93089922272653,1,1,1,10.2192912732092,3,0,1
0.974280945744632,0.0369568203844952,0.906293295788008,0.930841860505957,1,1,1,10.2432449071123,3,0,1
0.974270353464454,0.0369693364432294,0.906304225109565,0.930783897479891,1,1,1,10.267236138449,3,0,1
0.974259750468519,0.0369818804997579,0.90627919786213,0.93072193529497,1,1,1,10.2912641718717,3,0,1
0.974249136749261,0.0369944525800065,0.906244569638374,0.930646285879152,1,1,1,10.3153281947445,3,0,1
0.974238512299106,0.0370070527099242,0.906209918604122,0.930587082030299,1,1,1,10.3394273769471,3,0,1
0.974227877110465,0.0370196809154832,0.906178146338313,0.930572133184236,1,1,1,10.3635608706787,3,0,1
0.974217231175741,0.0370323372226788,0.906193235208552,0.930540700196661,1,1,1,10.3877278102631,3,0,1
0.974206574487327,0.0370450216575298,0.906207133661666,0.930487077633098,1,1,1,10.4119273119539,3,0,1
0.974195907037604,0.0370577342460783,0.90622059538012,0.930443483761426,1,1,1,10.4361584737418,3,0,1
0.974185228818943,0.03707047501439,0.906234052870055,0.930371498160365,1,1,1,10.460420375162,3,0,1
0.974174539823707,0.0370832439885539,0.906247506132382,0.93029487737128,1,1,1,10.4847120771029,3,0,1
0.974163840044246,0.0370960411946828,0.906247821768483,0.9302474847793,1,1,1,10.5090326216166,3,0,1
0.974153129472903,0.037108866658913,0.906237941921181,0.930227405922701,1,1,1,10.5333810317308,3,0,1
0.974142408102008,0.0371217204074045,0.906249912254287,0.930144781697025,1,1,1,10.5577563112615,3,0,1
0.974131675923885,0.037134602466341,0.90622329890241,0.930111555186067,1,1,1,10.5821574446286,3,0,1
0.974120932930846,0.0371475128619302,0.906196672315929,0.930083900011214,1,1,1,10.6065833966723,3,0,1
0.974110179115194,0.0371604516204034,0.906169120052755,0.930001668929783,1,1,1,10.6310331124725,3,0,1
0.974099414469224,0.0371734187680161,0.906139862214249,0.929919345126381,1,1,1,10.6555055171696,3,0,1
0.974088638985222,0.0371864143310474,0.906151141745644,0.929854407294429,1,1,1,10.6799995157881,3,0,1
0.974077852655463,0.0371994383358007,0.906181889735203,0.92980364814442,1,1,1,10.7045139930621,3,0,1
0.974067055472214,0.0372124908086032,0.90619796334466,0.92974746430055,1,1,1,10.7290478132644,3,0,1
0.974056247427734,0.0372255717758063,0.906180852847662,0.929696312682267,1,1,1,10.7535998200378,3,0,1
0.974045428514273,0.0372386812637857,0.906163366968832,0.92965015624566,1,1,1,10.778168836229,3,0,1
0.974034598724071,0.0372518192989409,0.906175102911911,0.92960695901002,1,1,1,10.8027536637266,3,0,1
0.974023758049363,0.0372649859076958,0.906157067565525,0.929564930978221,1,1,1,10.8273530833018,3,0,1
0.974012906482371,0.0372781811164987,0.906125801009001,0.929509740235308,1,1,1,10.8519658544527,3,0,1
0.974002044015312,0.0372914049518217,0.906094517668088,0.9294612117676,1,1,1,10.8765907152526,3,0,1
0.973991170640394,0.0373046574401618,0.906069697300413,0.929384401897379,1,1,1,10.9012263822019,3,0,1
0.973980286349816,0.0373179386080398,0.906050945980699,0.929307345066353,1,1,1,10.9258715500838,3,0,1
0.973969391135771,0.0373312484820014,0.906046141389444,0.929252170879837,1,1,1,10.9505248918253,3,0,1
0.973958484990442,0.0373445870886161,0.906061794580301,0.929198168814861,1,1,1,10.9751850583617,3,0,1
